t_s,hip_deg,hip_vel_dps,knee_deg,knee_vel_dps,ankle_deg,ankle_vel_dps,foot_strike,mid_swing,toe_off,steady_state
60.6875,-42.2138,-18.9206,51.416,-280.715,3.81965,29.5352,0,0,0,1
60.6914,-42.2796,-14.5268,50.3054,-287.036,3.93229,25.8254,0,0,0,1
60.6953,-42.3273,-8.97629,49.1736,-292.033,4.0214,18.6755,0,0,0,1
60.6992,-42.3497,-2.77123,48.024,-296.838,4.07819,9.90344,0,0,0,1
60.7031,-42.349,3.54769,46.8547,-302.598,4.09876,0.561397,0,0,0,1
60.707,-42.322,10.2332,45.6601,-309.59,4.08257,-9.51902,0,0,0,1
60.7109,-42.269,17.8801,44.4362,-318.816,4.0244,-17.2638,0,0,0,1
60.7148,-42.1824,25.1196,43.1695,-328.229,3.94771,-20.8388,0,0,0,1
60.7188,-42.0728,30.8953,41.8721,-335.759,3.86161,-22.6802,0,0,0,1
60.7227,-41.941,36.6959,40.5466,-343.122,3.77053,-23.1504,0,0,0,1
60.7266,-41.7861,43.6721,39.1916,-352.641,3.68076,-20.8273,0,0,0,1
60.7305,-41.5998,50.7859,37.7918,-362.996,3.60783,-15.8654,0,0,0,1
60.7344,-41.3894,56.8414,36.3559,-372.325,3.55682,-9.61969,0,0,0,1
60.7383,-41.1558,62.5783,34.8832,-381.561,3.53268,-3.21983,0,0,0,1
60.7422,-40.9005,68.3716,33.3752,-390.491,3.53166,3.10265,0,0,0,1
60.7461,-40.6217,72.6502,31.8327,-397.156,3.55692,8.71518,0,0,0,1
60.75,-40.333,74.1222,30.2726,-399.916,3.59974,12.5601,0,1,0,1
60.7539,-40.0426,73.6755,28.7085,-399.623,3.65504,15.396,0,0,0,1
60.7578,-39.7574,71.6496,27.1507,-396.441,3.72002,18.403,0,0,0,1
60.7617,-39.4829,68.9726,25.6115,-390.543,3.7988,20.4964,0,0,0,1
60.7656,-39.2186,66.6225,24.0998,-384.083,3.88014,22.1378,0,0,0,1
60.7695,-38.9624,65.0764,22.6111,-378.741,3.97174,25.6553,0,0,0,1
60.7734,-38.7102,65.182,21.1411,-375.381,4.08056,32.4382,0,0,0,1
60.7773,-38.4532,67.2488,19.6786,-374.064,4.22515,39.9416,0,0,0,1
60.7812,-38.1849,71.1139,18.2189,-374.789,4.39258,47.1091,0,0,0,1
60.7852,-37.8977,76.9506,16.7507,-378.187,4.59316,57.2789,0,0,0,1
60.7891,-37.5837,86.539,15.2645,-385.324,4.84004,71.5047,0,0,0,1
60.793,-37.2217,98.3229,13.7406,-394.459,5.15176,85.1276,0,0,0,1
60.7969,-36.8156,109.94,12.183,-401.933,5.50506,94.2486,0,0,0,1
60.8008,-36.3628,122.068,10.6007,-407.503,5.88803,100.032,0,0,0,1
60.8047,-35.862,136.619,8.99956,-413.265,6.28651,103.955,0,0,0,1
60.8086,-35.2955,151.338,7.37224,-417.491,6.70012,106.994,0,0,0,1
60.8125,-34.6798,162.879,5.73812,-415.607,7.12234,108.49,0,0,0,1
60.8164,-34.0231,171.319,4.12552,-409.144,7.54764,110.743,0,0,0,1
60.8203,-33.3414,174.446,2.54189,-397.202,7.98747,115.178,0,0,0,1
60.8242,-32.6604,169.709,1.02258,-375.76,8.44741,117.344,0,0,0,1
60.8281,-32.0157,156.086,-0.393544,-344.391,8.90416,116.397,0,0,0,1
60.832,-31.441,134.348,-1.66781,-301.441,9.3567,112.638,0,0,0,1
60.8359,-30.9662,101.485,-2.7484,-246.262,9.78409,109.142,0,0,0,1
60.8398,-30.6482,66.1925,-3.59161,-190.817,10.2093,104.49,0,0,0,1
60.8438,-30.4491,38.0453,-4.23906,-143.38,10.6004,94.8752,0,0,0,1
60.8477,-30.351,16.2692,-4.71169,-100.279,10.9505,81.1946,0,0,0,1
60.8516,-30.322,2.7367,-5.02244,-66.0121,11.2347,67.265,0,0,0,1
60.8555,-30.3296,-1.63825,-5.22738,-44.0538,11.476,57.3055,0,0,0,1
60.8594,-30.3348,0.448613,-5.36659,-28.7791,11.6823,48.2429,0,0,0,1
60.8633,-30.3261,3.60417,-5.4522,-12.0324,11.8528,37.5815,0,0,0,1
60.8672,-30.3066,4.99034,-5.46059,6.30778,11.9759,28.6952,0,0,0,1
60.8711,-30.2871,3.74462,-5.40293,24.8296,12.077,24.8515,0,0,0,1
60.875,-30.2774,0.849035,-5.26662,45.4022,12.1701,21.8381,0,0,0,1
60.8789,-30.2805,-2.83024,-5.04824,66.6142,12.2476,18.4224,0,0,0,1
60.8828,-30.2995,-8.97521,-4.74623,92.1443,12.314,13.269,0,0,0,1
60.8867,-30.3506,-16.539,-4.32841,118.038,12.3513,8.70311,0,0,0,1
60.8906,-30.4287,-23.5325,-3.82411,139.155,12.382,4.31653,0,0,0,1
60.8945,-30.5344,-29.7318,-3.24134,157.658,12.385,-3.12467,0,0,0,1
60.8984,-30.6609,-33.0708,-2.59249,174.411,12.3576,-12.6026,0,0,0,1
60.9023,-30.7928,-30.5689,-1.87884,186.885,12.2865,-44.7863,0,0,0,1
60.9062,-30.8997,-22.2226,-1.13255,193.012,12.0077,-93.9902,0,0,0,1
60.9102,-30.9664,-8.8191,-0.371029,193.697,11.5523,-119.143,0,0,0,1
60.9141,-30.9686,16.0597,0.38061,182.344,11.0769,-86.6349,1,0,0,1
60.918,-30.8409,50.562,1.05344,155.142,10.8755,11.9305,0,0,0,1
60.9219,-30.5736,88.3091,1.59258,110.744,11.1701,123.574,0,0,0,1
60.9258,-30.1511,122.854,1.91857,54.7559,11.8408,205.629,0,0,0,1
60.9297,-29.6139,134.773,2.02033,8.00632,12.7765,254.377,0,0,0,1
60.9336,-29.0982,112.951,1.98112,-12.9353,13.828,250.585,0,0,0,1
60.9375,-28.7315,73.3738,1.91928,4.16249,14.7341,172.925,0,0,0,1
60.9414,-28.525,40.3543,2.01363,43.7316,15.1789,78.519,0,0,0,1
60.9453,-28.4163,26.6955,2.26091,69.1949,15.3475,49.5853,0,0,0,1
60.9492,-28.3165,29.1292,2.55418,74.2198,15.5663,70.9681,0,0,0,1
60.9531,-28.1887,38.0603,2.84072,71.1411,15.9019,72.7068,0,0,0,1
60.957,-28.0192,45.7379,3.10994,72.0028,16.1343,47.9364,0,0,0,1
60.9609,-27.8314,38.8826,3.4032,87.6549,16.2764,34.1248,0,0,0,1
60.9648,-27.7154,14.3576,3.7947,113.793,16.4009,28.7489,0,0,0,1
60.9688,-27.7193,-16.7562,4.29216,145.557,16.5009,17.6557,0,0,0,1
60.9727,-27.8463,-46.1503,4.93179,182.896,16.5388,3.79457,0,0,0,1
60.9766,-28.0798,-73.1703,5.72094,219.21,16.5306,-1.72815,0,0,0,1
60.9805,-28.4179,-89.7772,6.64425,239.706,16.5253,4.62181,0,0,0,1
60.9844,-28.7811,-87.9623,7.59353,235.811,16.5667,14.0212,0,0,0,1
60.9883,-29.1051,-72.5127,8.4864,217.552,16.6348,16.7189,0,0,0,1
60.9922,-29.3476,-46.7922,9.29304,190.679,16.6973,14.1102,0,0,0,1
60.9961,-29.4706,-21.5531,9.97599,163.662,16.745,15.0784,0,0,0,1
61,-29.516,-4.17591,10.5716,141.601,16.8151,16.368,0,0,0,1
61.0039,-29.5032,9.59076,11.0822,121.175,16.8729,19.1362,0,0,0,1
61.0078,-29.441,27.9258,11.5182,96.2804,16.9646,29.6219,0,0,0,1
61.0117,-29.2851,53.4622,11.8343,64.3033,17.1043,19.3517,0,0,0,1
61.0156,-29.0234,83.7253,12.0205,28.7905,17.1158,-23.3539,0,0,0,1
61.0195,-28.631,118.804,12.0592,-9.75248,16.9219,-44.0298,0,0,0,1
61.0234,-28.0953,156.324,11.9443,-48.4638,16.7718,-35.5662,0,0,0,1
61.0273,-27.4098,181.712,11.6806,-73.5139,16.644,-36.4691,0,0,0,1
61.0312,-26.6758,189.885,11.3701,-81.0398,16.4869,-46.6486,0,0,0,1
61.0352,-25.9264,193.679,11.0475,-84.2405,16.2796,-56.9923,0,0,0,1
61.0391,-25.1628,198.154,10.712,-89.878,16.0417,-57.304,0,0,0,1
61.043,-24.3785,198.604,10.3454,-93.9498,15.832,-46.8552,0,0,0,1
61.0469,-23.6113,188.637,9.97803,-89.5905,15.6756,-40.4885,0,0,0,1
61.0508,-22.9048,166.727,9.64554,-74.7803,15.5157,-42.6056,0,0,0,1
61.0547,-22.3088,141.029,9.39385,-55.3699,15.3428,-42.7324,0,0,0,1
61.0586,-21.8031,117.579,9.21299,-36.2664,15.1818,-38.9536,0,0,0,1
61.0625,-21.3903,94.4942,9.11053,-16.2614,15.0385,-37.506,0,0,0,1
61.0664,-21.0649,74.0432,9.08595,1.9137,14.8888,-41.6457,0,0,0,1
61.0703,-20.8118,63.2448,9.12548,11.5905,14.7132,-49.1651,0,0,0,1
61.0742,-20.5708,61.8234,9.1765,12.4678,14.5048,-56.1179,0,0,0,1
61.0781,-20.3289,61.0771,9.22288,11.7993,14.2748,-60.4574,0,0,0,1
61.082,-20.0937,57.3897,9.26868,12.9783,14.0325,-61.2593,0,0,0,1
61.0859,-19.8805,52.1078,9.32427,15.2764,13.7962,-59.5766,0,0,0,1
61.0898,-19.6866,47.8847,9.38802,16.8672,13.5671,-59.1288,0,0,0,1
61.0938,-19.5065,45.4605,9.45603,16.541,13.3343,-60.8355,0,0,0,1
61.0977,-19.3315,45.9493,9.51723,12.4093,13.0918,-62.1857,0,0,0,1
61.1016,-19.1475,48.3842,9.55297,5.57148,12.8485,-61.439,0,0,0,1
61.1055,-18.9535,50.927,9.56076,-1.58748,12.6118,-59.6519,0,0,0,1
61.1094,-18.7497,53.2613,9.54057,-8.62177,12.3825,-57.4931,0,0,0,1
61.1133,-18.5375,55.7494,9.49341,-16.2989,12.1627,-55.3291,0,0,0,1
61.1172,-18.3142,57.9268,9.41325,-23.7741,11.9503,-53.3402,0,0,0,1
61.1211,-18.0849,58.8603,9.30768,-30.143,11.746,-50.7327,0,0,0,1
61.125,-17.8543,58.6759,9.17777,-35.1918,11.554,-48.0908,0,0,0,1
61.1289,-17.6266,57.4633,9.03276,-38.223,11.3703,-46.0787,0,0,0,1
61.1328,-17.4054,55.7686,8.87917,-40.0458,11.194,-44.2995,0,0,0,1
61.1367,-17.1909,54.0665,8.71993,-41.4057,11.0243,-42.5375,0,0,0,1
61.1406,-16.9831,52.2332,8.55571,-42.3044,10.8617,-40.9209,0,0,0,1
61.1445,-16.7828,50.0244,8.38944,-42.366,10.7046,-39.3709,0,0,0,1
61.1484,-16.5923,47.8557,8.22475,-41.76,10.5541,-37.968,0,0,0,1
61.1523,-16.409,45.9648,8.06321,-40.8376,10.408,-37.0326,0,0,0,1
61.1562,-16.2332,44.1148,7.90572,-39.6953,10.2648,-36.4308,0,0,0,1
61.1602,-16.0644,42.2644,7.75311,-38.1223,10.1234,-35.9741,0,0,0,1
61.1641,-15.903,41.1095,7.60791,-36.1478,9.98379,-35.7193,0,0,0,1
61.168,-15.7432,40.8641,7.47073,-34.1669,9.84435,-35.832,0,0,0,1
61.1719,-15.5838,41.3348,7.341,-32.1412,9.70387,-37.0623,0,0,0,1
61.1758,-15.4203,42.8103,7.21964,-30.5214,9.55481,-39.4876,0,0,0,1
61.1797,-15.2494,45.4089,7.10257,-29.723,9.39539,-42.1366,0,0,0,1
61.1836,-15.0656,48.9724,6.98745,-29.8914,9.22564,-44.3947,0,0,0,1
61.1875,-14.8668,52.7924,6.86906,-30.7301,9.04858,-45.8585,0,0,0,1
61.1914,-14.6532,56.7262,6.74738,-32.1363,8.8674,-46.4907,0,0,0,1
61.1953,-14.4237,60.5779,6.61801,-33.5075,8.68539,-47.1601,0,0,0,1
61.1992,-14.1799,64.0823,6.48562,-34.5621,8.49898,-48.2271,0,0,0,1
61.2031,-13.923,67.3866,6.34801,-35.9547,8.30864,-49.1118,0,0,0,1
61.207,-13.6535,70.4923,6.20474,-37.5334,8.11532,-49.5163,0,0,0,1
61.2109,-13.3724,73.2095,6.0548,-39.1003,7.92182,-49.6088,0,0,0,1
61.2148,-13.0816,75.3945,5.89929,-40.7358,7.72778,-49.4258,0,0,0,1
61.2188,-12.7834,76.8344,5.73657,-42.7867,7.53571,-48.231,0,0,0,1
61.2227,-12.4814,77.1915,5.56504,-45.1663,7.351,-45.2751,0,0,0,1
61.2266,-12.1804,76.9486,5.38373,-47.0975,7.18202,-41.4286,0,0,0,1
61.2305,-11.8802,76.4419,5.19712,-48.8084,7.02736,-37.7204,0,0,0,1
61.2344,-11.5832,75.6912,5.00244,-50.9517,6.88735,-34.5989,0,0,0,1
61.2383,-11.2889,74.947,4.79908,-53.918,6.75707,-31.2426,0,0,0,1
61.2422,-10.9977,74.5079,4.58123,-56.7421,6.64328,-27.734,0,0,0,1
61.2461,-10.7069,74.358,4.35581,-58.2835,6.54041,-25.0704,0,0,0,1
61.25,-10.4168,74.1171,4.12592,-59.1111,6.44743,-23.0128,0,0,0,1
61.2539,-10.1279,73.6443,3.89404,-58.7536,6.36064,-22.1483,0,0,0,1
61.2578,-9.84151,73.2904,3.66694,-57.0446,6.27441,-22.9647,0,0,0,1
61.2617,-9.55534,73.3204,3.4484,-54.6132,6.18124,-25.0727,0,0,0,1
61.2656,-9.26874,73.4458,3.2403,-51.6561,6.07854,-27.5816,0,0,0,1
61.2695,-8.98158,73.6583,3.04487,-48.2968,5.96577,-30.4186,0,0,0,1
61.2734,-8.69332,73.9116,2.86301,-44.4971,5.84091,-33.9936,0,0,0,1
61.2773,-8.40418,74.2933,2.69725,-41.1156,5.70021,-37.2918,0,0,0,1
61.2812,-8.11294,74.9264,2.54181,-38.9327,5.54959,-39.6704,0,0,0,1
61.2852,-7.81886,75.5617,2.39311,-37.4197,5.3903,-41.6681,0,0,0,1
61.2891,-7.52265,76.146,2.24949,-36.1848,5.22408,-43.2347,0,0,0,1
61.293,-7.224,76.9849,2.11044,-35.7298,5.05256,-44.1694,0,0,0,1
61.2969,-6.92124,78.0406,1.97037,-36.2456,4.87902,-44.6618,0,0,0,1
61.3008,-6.61435,78.9246,1.82729,-37.0448,4.70366,-44.5535,0,0,0,1
61.3047,-6.30468,79.3153,1.68097,-37.619,4.53097,-43.2865,0,0,0,1
61.3086,-5.99474,78.9904,1.53341,-37.7338,4.3655,-41.1676,0,0,0,1
61.3125,-5.68761,78.2179,1.3862,-37.3746,4.20937,-39.3224,0,0,0,1
61.3164,-5.3837,77.1962,1.24144,-36.5289,4.05832,-38.5308,0,0,0,1
61.3203,-5.08455,76.1527,1.10083,-35.418,3.90837,-38.8278,0,0,0,1
61.3242,-4.7888,75.5661,0.964751,-34.3334,3.75499,-39.368,0,0,0,1
61.3281,-4.49423,75.1168,0.83262,-33.185,3.60083,-39.3468,0,0,0,1
61.332,-4.20198,74.3286,0.705509,-31.5694,3.44762,-39.1256,0,0,0,1
61.3359,-3.91358,73.3728,0.585999,-29.539,3.29518,-39.2389,0,0,0,1
61.3398,-3.6288,72.1775,0.47475,-27.1512,3.14108,-40.0883,0,0,0,1
61.3438,-3.34973,70.9946,0.373894,-24.4217,2.98201,-41.5794,0,0,0,1
61.3477,-3.07419,69.9533,0.283968,-21.805,2.81626,-42.947,0,0,0,1
61.3516,-2.80325,68.9749,0.203554,-19.4659,2.64651,-43.7318,0,0,0,1
61.3555,-2.53535,68.2421,0.1319,-17.2554,2.47463,-44.4299,0,0,0,1
61.3594,-2.27014,67.6183,0.0687544,-14.8486,2.29942,-45.5998,0,0,0,1
61.3633,-2.00712,66.9329,0.015903,-12.4141,2.11841,-46.5955,0,0,0,1
61.3672,-1.74726,65.9946,-0.0282249,-10.1955,1.93542,-46.9055,0,0,0,1
61.3711,-1.49157,65.2308,-0.0637444,-8.31177,1.75198,-47.2683,0,0,0,1
61.375,-1.23768,64.6881,-0.0931564,-6.66407,1.56615,-47.9803,0,0,0,1
61.3789,-0.986227,64.0288,-0.115804,-5.09582,1.37716,-48.453,0,0,0,1
61.3828,-0.737487,63.5293,-0.132965,-3.83338,1.18764,-48.0448,0,0,0,1
61.3867,-0.489936,63.2402,-0.14575,-2.73058,1.00183,-47.4158,0,0,0,1
61.3906,-0.243455,62.8437,-0.154296,-1.49294,0.817228,-47.5362,0,0,0,1
61.3945,0.000999657,62.0651,-0.157413,0.199541,0.630479,-48.1527,0,0,0,1
61.3984,0.241398,61.137,-0.152737,2.12763,0.441059,-48.2144,0,0,0,1
61.4023,0.478602,60.2497,-0.140792,3.91862,0.253828,-47.5633,0,0,0,1
61.4062,0.712069,59.5358,-0.122125,5.36284,0.0694945,-46.9366,0,0,0,1
61.4102,0.943696,59.1405,-0.0988977,6.73917,-0.11284,-46.7211,0,0,0,1
61.4141,1.17407,58.6924,-0.0694788,8.27285,-0.295491,-47.1123,0,0,0,1
61.418,1.4022,57.9351,-0.0342702,9.94692,-0.480882,-45.9023,0,0,0,1
61.4219,1.62666,56.6821,0.0082265,11.9847,-0.65408,-40.6669,0,0,0,1
61.4258,1.845,55.2442,0.059354,14.0507,-0.798572,-35.1892,0,0,0,1
61.4297,2.05823,53.7443,0.11799,16.0115,-0.928978,-35.8072,0,0,0,1
61.4336,2.26485,52.1278,0.184436,18.3438,-1.0783,-41.437,0,0,0,1
61.4375,2.46545,50.2674,0.261292,21.6787,-1.25268,-44.7892,0,0,0,1
61.4414,2.65754,48.461,0.35379,25.4265,-1.42819,-43.0482,0,0,0,1
61.4453,2.84403,46.8611,0.459924,28.3343,-1.58898,-39.1383,0,0,0,1
61.4492,3.02362,44.688,0.575138,31.1496,-1.73394,-36.9451,0,0,0,1
61.4531,3.19313,41.7006,0.703264,35.2428,-1.87759,-37.2644,0,0,0,1
61.457,3.34938,38.2717,0.850455,39.933,-2.02505,-36.8363,0,0,0,1
61.4609,3.49211,34.8172,1.01522,44.8091,-2.16536,-34.0958,0,0,0,1
61.4648,3.62138,31.4166,1.2005,49.4933,-2.2914,-29.5229,0,0,0,1
61.4688,3.73754,27.365,1.40186,54.1994,-2.39599,-25.9236,0,0,0,1
61.4727,3.83515,23.1119,1.62391,59.1336,-2.49392,-24.6895,0,0,0,1
61.4766,3.91809,20.0118,1.86381,63.7113,-2.58886,-23.0468,0,0,0,1
61.4805,3.99148,17.4376,2.12162,68.5569,-2.67396,-19.0089,0,0,0,1
61.4844,4.05431,14.6266,2.39938,73.4366,-2.73736,-13.5756,0,0,0,1
61.4883,4.10575,12.3223,2.69531,77.6752,-2.78001,-8.86464,0,0,0,1
61.4922,4.15057,10.6703,3.00618,81.3193,-2.80661,-5.29692,0,0,0,1
61.4961,4.1891,8.93252,3.33058,85.3779,-2.82139,-1.49994,0,0,0,1
61.5,4.22035,6.00264,3.67315,90.0353,-2.81833,3.04396,0,0,0,1
61.5039,4.236,1.1331,4.03393,94.8332,-2.79761,7.97298,0,0,0,1
61.5078,4.2292,-3.85642,4.41399,99.6667,-2.75604,13.3415,0,0,0,1
61.5117,4.20587,-8.09998,4.81253,104.794,-2.69339,18.68,0,0,0,1
61.5156,4.16593,-13.2465,5.23264,110,-2.61012,23.4313,0,0,0,1
61.5195,4.10239,-20.0638,5.67185,114.372,-2.51035,28.2389,0,0,0,1
61.5234,4.00919,-26.7056,6.12611,118.529,-2.38951,33.3591,0,0,0,1
61.5273,3.89376,-32.986,6.59779,123.459,-2.24974,39.7805,0,0,0,1
61.5312,3.7515,-40.2357,7.09058,129.238,-2.07875,46.3303,0,0,0,1
61.5352,3.57944,-48.1589,7.6074,134.934,-1.88781,52.3148,0,0,0,1
61.5391,3.37529,-55.4421,8.14468,140.673,-1.67007,59.3385,0,0,0,1
61.543,3.14633,-61.5307,8.70633,147.13,-1.42426,69.1856,0,0,0,1
61.5469,2.89461,-67.1569,9.29407,155.307,-1.12959,80.8309,0,0,0,1
61.5508,2.6217,-71.3259,9.9196,164.448,-0.792807,92.3118,0,0,0,1
61.5547,2.33741,-73.6252,10.5787,173.691,-0.408449,103.949,0,0,0,1
61.5586,2.04654,-76.7593,11.2765,185.313,0.0192425,113.721,0,0,0,1
61.5625,1.73777,-84.0649,12.0264,202.28,0.479943,123.364,0,0,0,1
61.5664,1.38982,-91.9133,12.8567,218.43,0.982966,135.901,0,0,0,1
61.5703,1.01974,-96.7889,13.7328,228.298,1.5416,152.198,0,0,0,1
61.5742,0.633709,-100.54,14.6401,235.134,2.17194,171.049,0,0,0,1
61.5781,0.234318,-104.917,15.5696,241.104,2.87784,195.702,0,0,0,1
61.582,-0.185901,-110.563,16.5237,247.027,3.70076,223.365,0,0,0,1
61.5859,-0.629404,-117.503,17.4994,253.77,4.62277,246.713,0,0,0,1
61.5898,-1.10384,-125.682,18.5061,262.382,5.62808,265.812,0,0,0,1
61.5938,-1.61123,-134.834,19.5491,273.063,6.6993,288,0,0,0,1
61.5977,-2.15716,-142.893,20.6393,284.383,7.87793,311.813,0,0,0,1
61.6016,-2.7275,-147.937,21.7707,293.247,9.13518,332.442,0,0,0,1
61.6055,-3.31285,-151.095,22.9301,299.683,10.475,352.292,0,0,0,1
61.6094,-3.90786,-154.117,24.1119,305.14,11.8873,371.623,0,0,0,1
61.6133,-4.51681,-158.119,25.3139,310.525,13.3781,384.036,0,0,0,1
61.6172,-5.14308,-162.506,26.5377,314.98,14.8874,378.815,0,0,0,1
61.6211,-5.7863,-166.769,27.7745,318.503,16.3374,356.724,0,0,0,1
61.625,-6.44588,-171.919,29.0258,323.576,17.6741,320.141,0,0,0,1
61.6289,-7.12933,-176.798,30.3023,329.275,18.8383,277.178,0,0,0,1
61.6328,-7.82703,-179.913,31.5981,335.619,19.8394,236.546,0,0,0,1
61.6367,-8.53482,-182.994,32.9241,343.143,20.6862,202.751,0,0,0,1
61.6406,-9.25657,-188.67,34.2788,351.874,21.4233,167.878,0,0,0,1
61.6445,-10.0087,-195.837,35.673,360.475,21.9977,136.854,0,0,1,1
61.6484,-10.7865,-202.123,37.0948,366.19,22.4924,128.939,0,0,0,1
61.6523,-11.5877,-207.405,38.5337,369.091,23.005,144.328,0,0,0,1
61.6562,-12.4067,-212.042,39.9781,369.93,23.6199,170.326,0,0,0,1
61.6602,-13.2442,-215.56,41.4235,368.099,24.3355,184.892,0,0,0,1
61.6641,-14.0907,-217.859,42.8537,363.196,25.0643,183.214,0,0,0,1
61.668,-14.9461,-217.517,44.2608,352.82,25.7668,175.367,0,0,0,1
61.6719,-15.7899,-212.467,45.6099,335.801,26.4343,160.285,0,0,0,1
61.6758,-16.6059,-204.588,46.8841,319.757,27.0189,139.423,0,0,0,1
61.6797,-17.3882,-195.482,48.1079,304.909,27.5234,125.666,0,0,0,1
61.6836,-18.133,-184.894,49.2661,286.905,28.0007,128.742,0,0,0,1
61.6875,-18.8325,-172.887,50.3492,268.664,28.5292,148.297,0,0,0,1
61.6914,-19.4836,-162.364,51.3649,252.827,29.1592,161.635,0,0,0,1
61.6953,-20.1009,-154.36,52.3243,238.891,29.7919,143.496,0,0,0,1
61.6992,-20.6894,-146.736,53.2311,224.399,30.2801,97.5827,0,0,0,1
61.7031,-21.2472,-138.77,54.0773,209.87,30.5542,50.9696,0,0,0,1
61.707,-21.7735,-131.568,54.8706,197.735,30.6783,42.6905,0,0,0,1
61.7109,-22.275,-125.485,55.622,187.12,30.8877,56.2088,0,0,0,1
61.7148,-22.7538,-119.904,56.3324,176.606,31.1174,39.2926,0,0,0,1
61.7188,-23.2117,-115.483,57.0016,165.539,31.1946,-3.63437,0,0,0,1
61.7227,-23.6559,-112.649,57.6256,156.494,31.089,-51.3884,0,0,0,1
61.7266,-24.0917,-110.71,58.2242,150.653,30.7932,-92.4562,0,0,0,1
61.7305,-24.5208,-108.609,58.8025,146.103,30.3668,-125.034,0,0,0,1
61.7344,-24.9402,-106.175,59.3655,141.567,29.8164,-151.743,0,0,0,1
61.7383,-25.3502,-104.049,59.9084,137.009,29.1813,-174.487,0,0,0,1
61.7422,-25.753,-102.112,60.4358,132.896,28.4533,-196.868,0,0,0,1
61.7461,-26.148,-100.348,60.9466,128.725,27.6434,-220.072,0,0,0,1
61.75,-26.5369,-98.8167,61.4414,123.727,26.7341,-244.8,0,0,0,1
61.7539,-26.9199,-97.3511,61.9131,118.157,25.731,-269.411,0,0,0,1
61.7578,-27.2975,-96.1947,62.3645,112.842,24.6295,-287.018,0,0,0,1
61.7617,-27.6714,-95.8844,62.7946,107.407,23.4889,-294.568,0,0,0,1
61.7656,-28.0465,-96.7409,63.2035,102.147,22.3283,-298.127,0,0,0,1
61.7695,-28.4271,-98.236,63.5926,95.3333,21.1599,-296.333,0,0,0,1
61.7734,-28.8139,-99.9372,63.9483,87.6313,20.0134,-288.081,0,0,0,1
61.7773,-29.2078,-101.764,64.2772,80.5112,18.9094,-275.419,0,0,0,1
61.7812,-29.6089,-104.346,64.5772,73.1726,17.8618,-260.669,0,0,0,1
61.7852,-30.023,-107.569,64.8488,64.5035,16.873,-244.432,0,0,0,1
61.7891,-30.4492,-110.574,65.0811,56.0462,15.9523,-230.51,0,0,0,1
61.793,-30.8868,-114.018,65.2866,49.5371,15.0723,-220.225,0,0,0,1
61.7969,-31.3399,-118.266,65.4681,43.421,14.2319,-210.234,0,0,0,1
61.8008,-31.8107,-122.557,65.6258,37.3196,13.43,-199.951,0,0,0,1
61.8047,-32.2974,-126.274,65.7597,29.8696,12.6699,-189.74,0,0,0,1
61.8086,-32.7971,-129.697,65.8592,22.468,11.9477,-182.485,0,0,0,1
61.8125,-33.3105,-132.824,65.9352,15.8705,11.2443,-178.526,0,0,0,1
61.8164,-33.8348,-134.857,65.9832,8.28834,10.5531,-176.916,0,0,0,1
61.8203,-34.364,-135.404,65.9999,-1.37451,9.86223,-174.93,0,0,0,1
61.8242,-34.8925,-134.479,65.9724,-12.2963,9.18651,-171.393,0,0,0,1
61.8281,-35.4146,-133.147,65.9039,-22.6957,8.52331,-167.226,0,0,0,1
61.832,-35.9327,-131.62,65.7951,-32.8014,7.88014,-162.717,0,0,0,1
61.8359,-36.4428,-129.268,65.6476,-43.9612,7.25217,-157.475,0,0,0,1
61.8398,-36.9425,-125.632,65.4517,-55.9824,6.64994,-151.941,0,0,0,1
61.8438,-37.4242,-121.573,65.2103,-67.0264,6.0652,-147.437,0,0,0,1
61.8477,-37.8922,-117.866,64.9281,-77.5384,5.49816,-143.458,0,0,0,1
61.8516,-38.345,-113.774,64.6046,-87.8028,4.94451,-140.052,0,0,0,1
61.8555,-38.781,-108.449,64.2422,-99.2156,4.40407,-134.659,0,0,0,1
61.8594,-39.1922,-103.097,63.8295,-110.234,3.89256,-127.146,0,0,0,1
61.8633,-39.5864,-98.5398,63.381,-119.83,3.4108,-117.365,0,0,0,1
61.8672,-39.962,-93.7853,62.8934,-129.889,2.97571,-102.872,0,0,0,1
61.8711,-40.3191,-88.0789,62.3663,-141.503,2.60717,-86.6184,0,0,0,1
61.875,-40.6501,-82.2741,61.788,-153.104,2.29904,-72.9061,0,0,0,1
61.8789,-40.9618,-77.3763,61.1703,-162.878,2.03763,-61.3256,0,0,0,1
61.8828,-41.2545,-72.4654,60.5156,-172.28,1.81997,-48.1974,0,0,0,1
61.8867,-41.5279,-66.4264,59.8244,-183.458,1.66111,-33.3932,0,0,0,1
61.8906,-41.7735,-59.99,59.0824,-194.869,1.5591,-19.753,0,0,0,1
61.8945,-41.9965,-54.4722,58.3021,-204.191,1.5068,-8.04533,0,0,0,1
61.8984,-42.199,-48.9942,57.4872,-213.075,1.49625,1.58854,0,0,0,1
61.9023,-42.3793,-42.6053,56.6376,-223.014,1.51921,8.10815,0,0,0,1
61.9062,-42.5318,-36.253,55.745,-233.911,1.55959,12.9274,0,0,0,1
61.9102,-42.6625,-30.6614,54.8103,-244.441,1.6202,17.5654,0,0,0,1
61.9141,-42.7714,-24.9693,53.8355,-254.873,1.69681,21.8056,0,0,0,1
